rup_mag,dist_rjb,result_type,damping,pgv,pga,0.0500,0.1000,0.2000,0.3003,0.5000,1.0000,2.0000,5.0000,10.0000
8.40,500.03,MEAN,5.0,1.85353162e+01,6.77609248e-04,7.91734053e-04,8.20690345e-04,1.35512490e-03,2.82409515e-03,6.64476038e-03,1.38924654e-02,1.36012657e-02,3.65493219e-03,1.14995097e-03
8.40,749.89,MEAN,5.0,6.62064040e+00,3.52354096e-05,4.10751657e-05,4.13789365e-05,1.06017931e-04,3.56844760e-04,1.43773659e-03,5.09189365e-03,6.56265123e-03,1.78229392e-03,5.50527889e-04
8.40,1000.00,MEAN,5.0,2.49804352e+00,1.87231676e-06,2.18413423e-06,2.15069747e-06,8.70521145e-06,4.76298621e-05,3.25296450e-04,1.95739883e-03,3.34795278e-03,9.27426123e-04,2.85350951e-04
8.50,0.10,MEAN,5.0,1.27849784e+03,6.64017193e-01,8.22582232e-01,1.20886923e+00,1.55876026e+00,1.61763049e+00,1.12506943e+00,6.74030152e-01,4.58859074e-01,2.12950824e-01,7.87189558e-02
8.50,1.00,MEAN,5.0,1.23566288e+03,6.36911843e-01,7.87008321e-01,1.15658971e+00,1.48689166e+00,1.54056251e+00,1.08188058e+00,6.54906536e-01,4.45429857e-01,2.05390014e-01,7.61341186e-02
8.50,2.00,MEAN,5.0,1.13893778e+03,5.91261124e-01,7.27745158e-01,1.06360244e+00,1.34301024e+00,1.38637055e+00,9.89644748e-01,6.10631669e-01,4.15507937e-01,1.88790147e-01,6.99647561e-02
8.50,5.00,MEAN,5.0,8.71565438e+02,4.97713390e-01,6.10210006e-01,8.58972627e-01,1.00018267e+00,1.01409659e+00,7.51068113e-01,4.84149318e-01,3.27325111e-01,1.40145554e-01,5.11893158e-02
8.50,10.00,MEAN,5.0,6.43279927e+02,4.17618111e-01,5.08018262e-01,6.84666887e-01,7.33971716e-01,7.24067950e-01,5.54216338e-01,3.70833811e-01,2.46648980e-01,9.74269988e-02,3.48400945e-02
8.50,15.00,MEAN,5.0,5.27837207e+02,3.65914251e-01,4.43996273e-01,5.82343623e-01,5.94811456e-01,5.79001014e-01,4.52250780e-01,3.11945931e-01,2.06290546e-01,7.65736457e-02,2.69574820e-02
8.50,20.00,MEAN,5.0,4.53941617e+02,3.28911702e-01,3.97630166e-01,5.10363168e-01,5.04869720e-01,4.87842154e-01,3.88042527e-01,2.73702853e-01,1.79382191e-01,6.40441291e-02,2.22218046e-02
8.50,25.00,MEAN,5.0,4.02902535e+02,2.98111908e-01,3.59649387e-01,4.55700310e-01,4.40128330e-01,4.22356638e-01,3.42041911e-01,2.45741964e-01,1.59948188e-01,5.55749812e-02,1.90712573e-02
8.50,29.99,MEAN,5.0,3.63998840e+02,2.72257169e-01,3.27626728e-01,4.10373515e-01,3.88489535e-01,3.73576307e-01,3.07099652e-01,2.25153822e-01,1.46345484e-01,4.93832109e-02,1.67756488e-02
8.50,39.99,MEAN,5.0,3.07538860e+02,2.30345284e-01,2.76617291e-01,3.39452745e-01,3.14180571e-01,3.01702789e-01,2.55493187e-01,1.92787701e-01,1.25857565e-01,4.07830146e-02,1.37081650e-02
8.50,50.00,MEAN,5.0,2.67300641e+02,1.97096687e-01,2.36254084e-01,2.84825799e-01,2.60243160e-01,2.51639796e-01,2.19169100e-01,1.70718004e-01,1.11501144e-01,3.48882611e-02,1.16433868e-02
8.50,59.98,MEAN,5.0,2.37738764e+02,1.70011901e-01,2.04164075e-01,2.41812821e-01,2.19472103e-01,2.14377560e-01,1.91240260e-01,1.53030968e-01,1.00456796e-01,3.06605065e-02,1.01503104e-02
8.50,69.98,MEAN,5.0,2.13550209e+02,1.46581555e-01,1.75703060e-01,2.06908973e-01,1.88269220e-01,1.84875484e-01,1.68919320e-01,1.39341129e-01,9.17866088e-02,2.74902902e-02,9.00490892e-03
8.50,79.98,MEAN,5.0,1.94760105e+02,1.28108907e-01,1.53136714e-01,1.79010838e-01,1.61874830e-01,1.60464632e-01,1.50757638e-01,1.27726004e-01,8.44460470e-02,2.47673376e-02,8.09989379e-03
8.50,89.95,MEAN,5.0,1.77296434e+02,1.11732451e-01,1.32947240e-01,1.54624862e-01,1.40306995e-01,1.41214510e-01,1.36106644e-01,1.17727880e-01,7.84836739e-02,2.26557959e-02,7.37020087e-03
8.50,100.00,MEAN,5.0,1.63870206e+02,9.76965718e-02,1.16567994e-01,1.33683967e-01,1.22314889e-01,1.24646281e-01,1.22992697e-01,1.09038363e-01,7.32452262e-02,2.08439165e-02,6.75272905e-03
8.50,109.90,MEAN,5.0,1.51774916e+02,8.56208085e-02,1.02089088e-01,1.16246350e-01,1.06482766e-01,1.10529785e-01,1.11681008e-01,1.01386312e-01,6.86087212e-02,1.93321130e-02,6.22270660e-03
8.50,119.95,MEAN,5.0,1.41026264e+02,7.50203912e-02,8.95116009e-02,1.01362969e-01,9.34069786e-02,9.84644194e-02,1.01760522e-01,9.47718426e-02,6.45772169e-02,1.79712930e-02,5.76340746e-03
8.50,149.97,MEAN,5.0,1.14419488e+02,5.10010743e-02,6.06567762e-02,6.76517950e-02,6.40293841e-02,7.06121320e-02,7.83211985e-02,7.82851385e-02,5.47115885e-02,1.48620708e-02,4.71714607e-03
8.50,199.99,MEAN,5.0,8.44889669e+01,2.72257169e-02,3.22908386e-02,3.53410399e-02,3.53736052e-02,4.23622798e-02,5.24903326e-02,5.88680059e-02,4.30506115e-02,1.13417305e-02,3.55614388e-03
8.50,250.03,MEAN,5.0,6.43279927e+01,1.46581555e-02,1.74493528e-02,1.87145472e-02,2.00253135e-02,2.61866127e-02,3.62977182e-02,4.54756928e-02,3.49767397e-02,9.01735826e-03,2.79562763e-03
8.50,299.92,MEAN,5.0,4.99574198e+01,8.00717508e-03,9.47282086e-03,1.00433668e-02,1.15366396e-02,1.64315800e-02,2.55493187e-02,3.57585026e-02,2.88522259e-02,7.33971716e-03,2.25101985e-03
8.50,349.95,MEAN,5.0,3.93550075e+01,4.37299846e-03,5.17582191e-03,5.42849353e-03,6.72789685e-03,1.05385127e-02,1.81459339e-02,2.84039883e-02,2.42147129e-02,6.07126689e-03,1.84960642e-03
8.50,399.94,MEAN,5.0,3.12968047e+01,2.40203496e-03,2.83713058e-03,2.95242806e-03,3.95712095e-03,6.79171298e-03,1.30791441e-02,2.28075862e-02,2.04776127e-02,5.08954929e-03,1.54838632e-03
8.50,500.03,MEAN,5.0,2.01465182e+01,7.30599422e-04,8.59368290e-04,8.79993217e-04,1.39116718e-03,2.88854624e-03,6.89571533e-03,1.48620708e-02,1.48586490e-02,3.67011206e-03,1.10402606e-03
8.50,749.89,MEAN,5.0,7.22603399e+00,3.81926088e-05,4.47485868e-05,4.45224776e-05,1.09113710e-04,3.64568654e-04,1.49375484e-03,5.47367899e-03,7.18917945e-03,1.78229392e-03,5.26234509e-04
8.50,1000.00,MEAN,5.0,2.73968101e+00,2.03272826e-06,2.38604881e-06,2.32476642e-06,8.96972905e-06,4.87842154e-05,3.39218340e-04,2.11923601e-03,3.67687888e-03,9.28922162e-04,2.71006261e-04
8.60,0.10,MEAN,5.0,1.29062478e+03,6.66468035e-01,8.26188840e-01,1.20886923e+00,1.55876026e+00,1.64315800e+00,1.13078314e+00,6.84351659e-01,4.76847296e-01,2.12950824e-01,7.75674161e-02
8.60,1.00,MEAN,5.0,1.24910803e+03,6.40588775e-01,7.91734053e-01,1.16246350e+00,1.48689166e+00,1.56631578e+00,1.08887825e+00,6.65088325e-01,4.64921173e-01,2.05390014e-01,7.49858510e-02
8.60,2.00,MEAN,5.0,1.15239138e+03,5.97419404e-01,7.37189812e-01,1.07517541e+00,1.34301024e+00,1.39919848e+00,9.96734118e-01,6.20982447e-01,4.33490241e-01,1.88790147e-01,6.88143995e-02
8.60,5.00,MEAN,5.0,8.87769049e+02,5.08837751e-01,6.23274450e-01,8.75345139e-01,1.00734753e+00,1.02820408e+00,7.59415268e-01,4.94400982e-01,3.42278267e-01,1.39694505e-01,4.98975618e-02
8.60,10.00,MEAN,5.0,6.59477526e+02,4.28725509e-01,5.23454966e-01,7.02068236e-01,7.41104285e-01,7.35663695e-01,5.61150461e-01,3.82630270e-01,2.60063453e-01,9.69570346e-02,3.36960756e-02
8.60,15.00,MEAN,5.0,5.42625251e+02,3.78163252e-01,4.60552691e-01,6.01006715e-01,6.01976205e-01,5.88002706e-01,4.60658750e-01,3.22239908e-01,2.16760091e-01,7.61165901e-02,2.59525075e-02
8.60,20.00,MEAN,5.0,4.68705446e+02,3.40000319e-01,4.13122953e-01,5.27812078e-01,5.12011039e-01,4.95540694e-01,3.95074796e-01,2.84039883e-01,1.89836328e-01,6.35886089e-02,2.13638404e-02
8.60,25.00,MEAN,5.0,4.16389721e+02,3.09228365e-01,3.75127864e-01,4.71931889e-01,4.46045667e-01,4.30010762e-01,3.48962954e-01,2.56023202e-01,1.70403819e-01,5.51288997e-02,1.82087161e-02
8.60,29.99,MEAN,5.0,3.76097113e+02,2.83321364e-01,3.43067300e-01,4.25480170e-01,3.94529357e-01,3.79996262e-01,3.14108236e-01,2.33980317e-01,1.55445919e-01,4.89304629e-02,1.60575515e-02
8.60,39.99,MEAN,5.0,3.19668615e+02,2.40203496e-01,2.90856869e-01,3.53410399e-01,3.18991657e-01,3.08091222e-01,2.62469790e-01,2.01594799e-01,1.34393828e-01,4.03254595e-02,1.30340483e-02
8.60,50.00,MEAN,5.0,2.78035339e+02,2.06956621e-01,2.49275344e-01,2.97563271e-01,2.65020412e-01,2.56731598e-01,2.24739456e-01,1.79547484e-01,1.19145961e-01,3.45843266e-02,1.10250184e-02
8.60,59.98,MEAN,5.0,2.48484899e+02,1.78640253e-01,2.14871752e-01,2.53442430e-01,2.24222569e-01,2.18212349e-01,1.96824576e-01,1.60390752e-01,1.07616614e-01,3.03584311e-02,9.59134084e-03
8.60,69.98,MEAN,5.0,2.22946162e+02,1.55231311e-01,1.86371424e-01,2.17359849e-01,1.90668664e-01,1.88703226e-01,1.74493528e-01,1.46412894e-01,9.83511233e-02,2.71881292e-02,8.50313990e-03
8.60,79.98,MEAN,5.0,2.02814966e+02,1.35512490e-01,1.62622010e-01,1.87145472e-01,1.64277969e-01,1.64315800e-01,1.54945627e-01,1.34208284e-01,9.07359362e-02,2.46195054e-02,7.62744921e-03
8.60,89.95,MEAN,5.0,1.85353162e+02,1.17890640e-01,1.41247030e-01,1.62734384e-01,1.42685330e-01,1.43773659e-01,1.39598041e-01,1.23902287e-01,8.43100456e-02,2.25050159e-02,6.92435499e-03
8.60,100.00,MEAN,5.0,1.71909549e+02,1.03223677e-01,1.23446654e-01,1.40662821e-01,1.24703696e-01,1.27080620e-01,1.26467614e-01,1.14942152e-01,7.87733517e-02,2.06908973e-02,6.33693605e-03
8.60,109.90,MEAN,5.0,1.58489319e+02,9.05480964e-02,1.08612379e-01,1.22061675e-01,1.08637390e-01,1.12714379e-01,1.14889231e-01,1.06974268e-01,7.38378979e-02,1.91813568e-02,5.83551681e-03
8.60,119.95,MEAN,5.0,1.47740648e+02,7.94656288e-02,9.53189664e-02,1.06949639e-01,9.53409169e-02,1.00387427e-01,1.04707870e-01,1.00064338e-01,6.95151276e-02,1.78229392e-02,5.40479622e-03
8.60,149.97,MEAN,5.0,1.20337227e+02,5.42099897e-02,6.48155670e-02,7.16109317e-02,6.54755755e-02,7.21405293e-02,8.06824959e-02,8.28474841e-02,5.90444830e-02,1.46818007e-02,4.40128330e-03
8.60,199.99,MEAN,5.0,8.91866805e+01,2.90722955e-02,3.46640518e-02,3.74351282e-02,3.60976828e-02,4.32592837e-02,5.42974363e-02,6.25430886e-02,4.66422320e-02,1.12067407e-02,3.29745839e-03
8.60,250.03,MEAN,5.0,6.80926130e+01,1.57680985e-02,1.87576887e-02,1.98783038e-02,2.05059231e-02,2.67041848e-02,3.75559995e-02,4.84149318e-02,3.79646434e-02,8.89568353e-03,2.59525075e-03
8.60,299.92,MEAN,5.0,5.29175830e+01,8.57391798e-03,1.02089088e-02,1.07072841e-02,1.18244058e-02,1.68181927e-02,2.63863503e-02,3.81135432e-02,3.13891333e-02,7.23401366e-03,2.07911889e-03
8.60,349.95,MEAN,5.0,4.17734169e+01,4.69331090e-03,5.59086910e-03,5.78867710e-03,6.89571533e-03,1.07715778e-02,1.88442703e-02,3.03165184e-02,2.63074846e-02,5.98107605e-03,1.70600117e-03
8.60,399.94,MEAN,5.0,3.31741650e+01,2.58689812e-03,3.06252276e-03,3.15049884e-03,4.05302539e-03,6.94511313e-03,1.35543696e-02,2.42817132e-02,2.22730311e-02,5.01394221e-03,1.42226108e-03
8.60,500.03,MEAN,5.0,2.14881981e+01,7.85921780e-04,9.32995017e-04,9.42712627e-04,1.42685330e-03,2.95242806e-03,7.16109317e-03,1.58920281e-02,1.62921847e-02,3.62476057e-03,1.01362969e-03
8.60,749.89,MEAN,5.0,7.72324834e+00,4.12647601e-05,4.89079348e-05,4.78938031e-05,1.12248184e-04,3.73576307e-04,1.54945627e-03,5.88680059e-03,7.89185913e-03,1.75218244e-03,4.80263216e-04
8.60,1000.00,MEAN,5.0,2.92819504e+00,2.21758014e-06,2.61143562e-06,2.51118856e-06,9.23377578e-06,4.99320417e-05,3.54551498e-04,2.28075862e-03,4.03626177e-03,9.13859276e-04,2.46592194e-04
8.70,0.10,MEAN,5.0,1.30286675e+03,6.68927922e-01,8.29811262e-01,1.22061675e+00,1.57101136e+00,1.65607242e+00,1.13783509e+00,6.94511313e-01,4.96225782e-01,2.11436190e-01,7.64151244e-02
8.70,1.00,MEAN,5.0,1.26124658e+03,6.44286935e-01,7.97772983e-01,1.17403035e+00,1.49892300e+00,1.57898980e+00,1.09440816e+00,6.75428411e-01,4.82813410e-01,2.05390014e-01,7.37020087e-02
8.70,2.00,MEAN,5.0,1.16707832e+03,6.03641826e-01,7.45554377e-01,1.08687431e+00,1.35512490e+00,1.42488339e+00,1.00364315e+00,6.31363287e-01,4.51418470e-01,1.88790147e-01,6.75272905e-02
8.70,5.00,MEAN,5.0,9.02609707e+02,5.18655902e-01,6.37498731e-01,8.91619020e-01,1.01456371e+00,1.04250783e+00,7.66442051e-01,5.06266656e-01,3.58739604e-01,1.39116718e-01,4.87505281e-02
8.70,10.00,MEAN,5.0,6.75616115e+02,4.41041366e-01,5.40106401e-01,7.20741160e-01,7.48306167e-01,7.45897797e-01,5.69612255e-01,3.94347711e-01,2.75029529e-01,9.63561246e-02,3.25446290e-02
8.70,15.00,MEAN,5.0,5.57314060e+02,3.90552412e-01,4.77176804e-01,6.19554227e-01,6.09227255e-01,5.97006864e-01,4.67605192e-01,3.34025271e-01,2.30186222e-01,7.55230159e-02,2.49447597e-02
8.70,20.00,MEAN,5.0,4.82169794e+02,3.52354096e-01,4.29713823e-01,5.46360539e-01,5.18059121e-01,5.03244833e-01,4.02049313e-01,2.94292588e-01,2.01780561e-01,6.31363287e-02,2.05012020e-02
8.70,25.00,MEAN,5.0,4.29734281e+02,3.21498776e-01,3.91723228e-01,4.89417309e-01,4.52042559e-01,4.36495051e-01,3.55942072e-01,2.64898393e-01,1.80875325e-01,5.46738081e-02,1.74936053e-02
8.70,29.99,MEAN,5.0,3.89493308e+02,2.95650981e-01,3.58491881e-01,4.41752814e-01,4.00478610e-01,3.86437554e-01,3.19653397e-01,2.44275170e-01,1.65912583e-01,4.84818657e-02,1.53419062e-02
8.70,39.99,MEAN,5.0,3.31741650e+02,2.51292383e-01,3.05055827e-01,3.68535496e-01,3.24996979e-01,3.13241521e-01,2.68027481e-01,2.10416273e-01,1.43343936e-01,4.00202064e-02,1.23873761e-02
8.70,50.00,MEAN,5.0,2.90134918e+02,2.16810007e-01,2.62348946e-01,3.11515259e-01,2.69823222e-01,2.61866127e-01,2.30345284e-01,1.86887100e-01,1.27344245e-01,3.42830399e-02,1.04515168e-02
8.70,59.98,MEAN,5.0,2.57869513e+02,1.87231676e-01,2.26714514e-01,2.65020412e-01,2.27865893e-01,2.22064596e-01,2.01038541e-01,1.69230768e-01,1.15260188e-01,3.00593319e-02,9.06106664e-03
8.70,69.98,MEAN,5.0,2.32327169e+02,1.62622010e-01,1.97051309e-01,2.27865893e-01,1.94258184e-01,1.92565874e-01,1.78681391e-01,1.53030968e-01,1.05530823e-01,2.68830986e-02,8.01455335e-03
8.70,79.98,MEAN,5.0,2.12226690e+02,1.41670467e-01,1.72139019e-01,1.96462345e-01,1.67872410e-01,1.66870407e-01,1.59139989e-01,1.41279557e-01,9.74494348e-02,2.43152828e-02,7.18256102e-03
8.70,89.95,MEAN,5.0,1.94760105e+02,1.24416885e-01,1.50757638e-01,1.70875314e-01,1.45103980e-01,1.46345484e-01,1.43773659e-01,1.30520679e-01,9.05898049e-02,2.22013470e-02,6.50997505e-03
8.70,100.00,MEAN,5.0,1.79969952e+02,1.09013259e-01,1.31758707e-01,1.48791912e-01,1.27109885e-01,1.29652031e-01,1.30100607e-01,1.21109810e-01,8.47577315e-02,2.03882206e-02,5.94948432e-03
8.70,109.90,MEAN,5.0,1.66532883e+02,9.57148503e-02,1.15499293e-01,1.29026621e-01,1.10810094e-01,1.15021579e-01,1.18244058e-01,1.13026251e-01,7.95205407e-02,1.88790147e-02,5.46234749e-03
8.70,119.95,MEAN,5.0,1.54454299e+02,8.41355086e-02,1.01503104e-01,1.12766298e-01,9.73821423e-02,1.02442301e-01,1.07765395e-01,1.05652390e-01,7.50376673e-02,1.76717405e-02,5.06150097e-03
8.70,149.97,MEAN,5.0,1.26531891e+02,5.75280064e-02,6.93233153e-02,7.56796865e-02,6.68004402e-02,7.35663695e-02,8.31915708e-02,8.76959071e-02,6.38233101e-02,1.45003780e-02,4.10090137e-03
8.70,199.99,MEAN,5.0,9.40156169e+01,3.09228365e-02,3.71517542e-02,3.97538619e-02,3.69385059e-02,4.41651108e-02,5.59730954e-02,6.63711472e-02,5.05218592e-02,1.10555238e-02,3.06816933e-03
8.70,250.03,MEAN,5.0,7.19946127e+01,1.67524883e-02,2.01780561e-02,2.11582295e-02,2.09835674e-02,2.73450879e-02,3.88042527e-02,5.15085500e-02,4.12552596e-02,8.77565062e-03,2.39430418e-03
8.70,299.92,MEAN,5.0,5.60015439e+01,9.17866088e-03,1.10047283e-02,1.14150896e-02,1.21109810e-02,1.72020151e-02,2.73639838e-02,4.06143329e-02,3.40784101e-02,7.14462312e-03,1.92122984e-03
8.70,349.95,MEAN,5.0,4.43200253e+01,5.03824549e-03,6.03086108e-03,6.18414017e-03,7.07586151e-03,1.10148687e-02,1.95424642e-02,3.23727299e-02,2.86998300e-02,5.90580801e-03,1.57717297e-03
8.70,399.94,MEAN,5.0,3.53264503e+01,2.77191127e-03,3.32414014e-03,3.37115968e-03,4.16082379e-03,7.09870820e-03,1.40987083e-02,2.60482964e-02,2.42147129e-02,4.95426604e-03,1.31032590e-03
8.70,500.03,MEAN,5.0,2.28296892e+01,8.47577315e-04,1.01246338e-03,1.01013478e-03,1.47495688e-03,3.01702789e-03,7.44010945e-03,1.70718004e-02,1.77860424e-02,3.56434164e-03,9.30420615e-04
8.70,749.89,MEAN,5.0,8.24707606e+00,4.47176862e-05,5.32941236e-05,5.16154032e-05,1.15472701e-04,3.82542176e-04,1.61949393e-03,6.34277527e-03,8.65524418e-03,1.72178660e-03,4.38711809e-04
8.70,1000.00,MEAN,5.0,3.14267883e+00,2.40203496e-06,2.86074617e-06,2.70881487e-06,9.50997389e-06,5.12246883e-05,3.69895736e-04,2.45741964e-03,4.43996273e-03,8.98626713e-04,2.23655367e-04
8.80,0.10,MEAN,5.0,1.31613367e+03,6.71396889e-01,8.32107285e-01,1.23219467e+00,1.57101136e+00,1.68181927e+00,1.14335034e+00,7.04821794e-01,5.15678856e-01,2.11436190e-01,7.51241073e-02
8.80,1.00,MEAN,5.0,1.27467656e+03,6.48006444e-01,8.02378576e-01,1.18571230e+00,1.49892300e+00,1.60464632e+00,1.10148687e+00,6.85771330e-01,5.02203025e-01,2.03882206e-01,7.25570011e-02
8.80,2.00,MEAN,5.0,1.18059245e+03,6.09788633e-01,7.53840254e-01,1.09844755e+00,1.35512490e+00,1.43773659e+00,1.01060007e+00,6.43101207e-01,4.70846476e-01,1.87274792e-01,6.63864315e-02
8.80,5.00,MEAN,5.0,9.18755602e+02,5.28541782e-01,6.50547968e-01,9.07986360e-01,1.02159633e+00,1.05652390e+00,7.74781647e-01,5.17939847e-01,3.76685866e-01,1.38509424e-01,4.75969720e-02
8.80,10.00,MEAN,5.0,6.90398756e+02,4.53293326e-01,5.56774484e-01,7.39399793e-01,7.56622626e-01,7.57494222e-01,5.77935437e-01,4.06143329e-01,2.88522259e-01,9.57589388e-02,3.15412808e-02
8.80,15.00,MEAN,5.0,5.72136955e+02,4.04091136e-01,4.94970510e-01,6.38233101e-01,6.16423695e-01,6.07266501e-01,4.76079328e-01,3.44333538e-01,2.42147129e-01,7.50722313e-02,2.40868121e-02
8.80,20.00,MEAN,5.0,4.96935474e+02,3.65914251e-01,4.47485868e-01,5.64910080e-01,5.25266041e-01,5.12246883e-01,4.10373515e-01,3.04634667e-01,2.13736811e-01,6.26728327e-02,1.96417113e-02
8.80,25.00,MEAN,5.0,4.44528899e+02,3.33871482e-01,4.08393973e-01,5.06849852e-01,4.58120076e-01,4.44200788e-01,3.62977182e-01,2.76680992e-01,1.92832097e-01,5.42224734e-02,1.67756488e-02
8.80,29.99,MEAN,5.0,4.02902535e+02,3.06746294e-01,3.75127864e-01,4.59176152e-01,4.06517573e-01,3.92807096e-01,3.26647489e-01,2.53092528e-01,1.76392179e-01,4.81813899e-02,1.46244427e-02
8.80,39.99,MEAN,5.0,3.43795351e+02,2.62409361e-01,3.20537854e-01,3.83600641e-01,3.29745839e-01,3.18404593e-01,2.73639838e-01,2.20739129e-01,1.52468218e-01,3.97264104e-02,1.17700776e-02
8.80,50.00,MEAN,5.0,3.00815354e+02,2.26662317e-01,2.76617291e-01,3.25521235e-01,2.74586590e-01,2.67041848e-01,2.35927912e-01,1.95739883e-01,1.36169337e-01,3.39843779e-02,9.90784775e-03
8.80,59.98,MEAN,5.0,2.68596284e+02,1.97096687e-01,2.39816646e-01,2.77830119e-01,2.31461799e-01,2.27237145e-01,2.06623315e-01,1.76595375e-01,1.23475082e-01,2.97563271e-02,8.56010958e-03
8.80,69.98,MEAN,5.0,2.43108420e+02,1.71229790e-01,2.08919667e-01,2.39485556e-01,1.97869713e-01,1.96417113e-01,1.82885521e-01,1.61874830e-01,1.13156453e-01,2.65814902e-02,7.55578035e-03
8.80,79.98,MEAN,5.0,2.21615433e+02,1.50307041e-01,1.81626546e-01,2.06908973e-01,1.71466516e-01,1.70757318e-01,1.63335025e-01,1.48620708e-01,1.04635565e-01,2.40148194e-02,6.76673742e-03
8.80,89.95,MEAN,5.0,2.04126787e+02,1.31819398e-01,1.59066719e-01,1.79010838e-01,1.48689166e-01,1.50203248e-01,1.47971925e-01,1.37429297e-01,9.74494348e-02,2.19017756e-02,6.10772289e-03
8.80,100.00,MEAN,5.0,1.88018247e+02,1.15313280e-01,1.40081029e-01,1.55768388e-01,1.29502849e-01,1.32214572e-01,1.33745545e-01,1.27726004e-01,9.11757458e-02,2.02385468e-02,5.57672622e-03
8.80,109.90,MEAN,5.0,1.74582215e+02,1.01269654e-01,1.23446654e-01,1.36012657e-01,1.13078314e-01,1.17321964e-01,1.21584811e-01,1.19200842e-01,8.56602474e-02,1.87274792e-02,5.11893158e-03
8.80,119.95,MEAN,5.0,1.62517450e+02,8.91824347e-02,1.08138247e-01,1.18571230e-01,9.92840134e-02,1.04491106e-01,1.10988843e-01,1.11552504e-01,8.08684882e-02,1.73691803e-02,4.73128734e-03
8.80,149.97,MEAN,5.0,1.33106726e+02,6.11053624e-02,7.39570065e-02,8.00901901e-02,6.83564223e-02,7.51068113e-02,8.57194399e-02,9.26999125e-02,6.89095358e-02,1.43343936e-02,3.82806519e-03
8.80,199.99,MEAN,5.0,9.91288345e+01,3.28911702e-02,3.98822200e-02,4.21967812e-02,3.77728126e-02,4.50587692e-02,5.77935437e-02,7.04821794e-02,5.47115885e-02,1.09189110e-02,2.85350951e-03
8.80,250.03,MEAN,5.0,7.60151225e+01,1.79878528e-02,2.17259774e-02,2.25517020e-02,2.14673939e-02,2.78598853e-02,4.00663079e-02,5.47367899e-02,4.46970977e-02,8.65524418e-03,2.22218046e-03
8.80,299.92,MEAN,5.0,5.93608348e+01,9.83058413e-03,1.18598535e-02,1.22061675e-02,1.24703696e-02,1.75864963e-02,2.83386609e-02,4.32592837e-02,3.70748433e-02,7.03848719e-03,1.77778536e-03
8.80,349.95,MEAN,5.0,4.70110553e+01,5.40853101e-03,6.51747426e-03,6.60205783e-03,7.25570011e-03,1.12584687e-02,2.02432074e-02,3.45843266e-02,3.12377198e-02,5.81539642e-03,1.44803588e-03
8.80,399.94,MEAN,5.0,3.74714070e+01,2.98111908e-03,3.59649387e-03,3.60395471e-03,4.26853969e-03,7.26573116e-03,1.45170818e-02,2.78150167e-02,2.64593593e-02,4.87842154e-03,1.20581123e-03
8.80,500.03,MEAN,5.0,2.43108420e+01,9.12807762e-04,1.09920659e-03,1.08337628e-03,1.51105170e-03,3.09370803e-03,7.71932497e-03,1.82464896e-02,1.94302919e-02,3.51948667e-03,8.54435579e-04
8.80,749.89,MEAN,5.0,8.82470101e+00,4.84149318e-05,5.81673561e-05,5.55621861e-05,1.18707819e-04,3.91542874e-04,1.67524883e-03,6.82777694e-03,9.49247199e-03,1.70678699e-03,4.00017807e-04
8.80,1000.00,MEAN,5.0,3.37132018e+00,2.61143562e-06,3.13385808e-06,2.92940437e-06,9.79668907e-06,5.25024203e-05,3.85282537e-04,2.64898393e-03,4.88741620e-03,8.85073473e-04,2.03600727e-04
8.90,0.10,MEAN,5.0,1.32831171e+03,6.73874968e-01,8.35755656e-01,1.23219467e+00,1.58299420e+00,1.69464730e+00,1.14889231e+00,7.16604159e-01,5.36635408e-01,2.11436190e-01,7.39740377e-02
8.90,1.00,MEAN,5.0,1.28676725e+03,6.52949095e-01,8.08312555e-01,1.18571230e+00,1.51105170e+00,1.61763049e+00,1.10708081e+00,6.97556395e-01,5.23213962e-01,2.03882206e-01,7.13968949e-02
8.90,2.00,MEAN,5.0,1.19398810e+03,6.15998032e-01,7.63271989e-01,1.11014402e+00,1.36703403e+00,1.46345484e+00,1.01760522e+00,6.54906536e-01,4.90319679e-01,1.87274792e-01,6.52347984e-02
8.90,5.00,MEAN,5.0,9.34759742e+02,5.39609174e-01,6.64782111e-01,9.25293102e-01,1.03009985e+00,1.07196184e+00,7.83211985e-01,5.29760196e-01,3.93169051e-01,1.37904781e-01,4.64493161e-02
8.90,10.00,MEAN,5.0,7.07782793e+02,4.65671141e-01,5.73296545e-01,7.59065625e-01,7.63799420e-01,7.68916755e-01,5.86245233e-01,4.17906691e-01,3.04915376e-01,9.52970209e-02,3.05407237e-02
8.90,15.00,MEAN,5.0,5.88301560e+02,4.17618111e-01,5.12836969e-01,6.57929447e-01,6.23561545e-01,6.16139887e-01,4.83035805e-01,3.56106027e-01,2.57086531e-01,7.46069566e-02,2.30823129e-02
8.90,20.00,MEAN,5.0,5.13097620e+02,3.79471640e-01,4.65349578e-01,5.83551681e-01,5.31226002e-01,5.19971242e-01,4.17425835e-01,3.16358367e-01,2.25724825e-01,6.22270660e-02,1.87836213e-02
8.90,25.00,MEAN,5.0,4.59303759e+02,3.47359615e-01,4.26166516e-01,5.25387002e-01,4.64065544e-01,4.51834433e-01,3.69895736e-01,2.86932224e-01,2.04776127e-01,5.39236554e-02,1.59139989e-02
8.90,29.99,MEAN,5.0,4.17734169e+02,3.20316510e-01,3.92897553e-01,4.76627750e-01,4.12552596e-01,4.00570834e-01,3.33640931e-01,2.63438548e-01,1.88355942e-01,4.77286691e-02,1.39373217e-02
