rup_mag,rup_hypo_depth,dist_rhypo,site_vs30,site_backarc,result_type,damping,pga,0.020,0.050,0.075,0.100,0.200,0.300,0.400,0.500,0.600,0.750,1.000,2.000,3.000,5.000,10.000
8.0,135.0,300.0,850.0,1.0,MEAN,5.0,1.12188523e-02,1.12188523e-02,1.14828453e-02,1.27456221e-02,1.48741490e-02,2.07402430e-02,2.23519782e-02,2.18114631e-02,1.96018080e-02,1.87274067e-02,1.63262788e-02,1.48136143e-02,1.02067343e-02,7.07610926e-03,3.09132280e-03,7.70430611e-04
8.0,135.0,1.0,1200.0,1.0,MEAN,5.0,8.49303820e+00,8.49303820e+00,1.35364939e+01,2.08766534e+01,2.41539457e+01,2.02313445e+01,1.14921978e+01,7.35973984e+00,4.86294880e+00,3.46102705e+00,2.26773416e+00,1.35025017e+00,3.22685627e-01,1.50275420e-01,5.11098842e-02,8.94855388e-03
8.0,135.0,5.0,1200.0,1.0,MEAN,5.0,6.42290912e+00,6.42290912e+00,1.01561348e+01,1.55394881e+01,1.79789329e+01,1.52633948e+01,8.90353524e+00,5.82064909e+00,3.91827771e+00,2.83549999e+00,1.88755016e+00,1.14184693e+00,2.81903758e-01,1.32749901e-01,4.58716142e-02,8.21186885e-03
8.0,135.0,10.0,1200.0,1.0,MEAN,5.0,4.77064139e+00,4.77064139e+00,7.48024731e+00,1.13492384e+01,1.31308827e+01,1.13029876e+01,6.77717561e+00,4.52577516e+00,3.10529900e+00,2.28619336e+00,1.54675887e+00,9.51283352e-01,2.43069265e-01,1.15820084e-01,4.07013373e-02,7.46015135e-03
8.0,135.0,20.0,1200.0,1.0,MEAN,5.0,2.95441337e+00,2.95441337e+00,4.57031841e+00,6.84121487e+00,7.91517343e+00,6.95796071e+00,4.35223126e+00,3.00243634e+00,2.12028759e+00,1.60277334e+00,1.11117121e+00,7.01183775e-01,1.89239664e-01,9.18915506e-02,3.31763313e-02,6.31519092e-03
8.0,135.0,50.0,1200.0,1.0,MEAN,5.0,1.12659372e+00,1.12659372e+00,1.69665336e+00,2.47246694e+00,2.86060371e+00,2.60591796e+00,1.75684121e+00,1.28238814e+00,9.50238963e-01,7.52404594e-01,5.43120015e-01,3.59222753e-01,1.07861355e-01,5.43799053e-02,2.07152429e-02,4.25075901e-03
8.0,135.0,100.0,1200.0,1.0,MEAN,5.0,3.39122403e-01,3.39122403e-01,4.79213167e-01,6.63833348e-01,7.68044299e-01,7.52628017e-01,5.63747463e-01,4.41952584e-01,3.45871214e-01,2.88656701e-01,2.18854224e-01,1.55301995e-01,5.55606018e-02,2.99248477e-02,1.20149870e-02,2.65384430e-03
8.0,135.0,300.0,1200.0,1.0,MEAN,5.0,1.04809593e-02,1.04809593e-02,1.09594510e-02,1.22660387e-02,1.41916056e-02,1.91034194e-02,2.01988673e-02,1.94399457e-02,1.73512465e-02,1.64607256e-02,1.42425057e-02,1.29297978e-02,9.02986762e-03,6.34298183e-03,2.80593778e-03,7.09840327e-04
9.0,45.0,1.0,180.0,1.0,MEAN,5.0,9.56654178e-01,9.56654178e-01,7.35951431e-01,8.01527561e-01,8.60325822e-01,9.23884383e-01,8.61679649e-01,8.91817882e-01,8.64996601e-01,8.58256229e-01,8.47687049e-01,7.84478326e-01,6.73539453e-01,4.52599391e-01,2.13822937e-01,5.49488057e-02
9.0,45.0,5.0,180.0,1.0,MEAN,5.0,8.56823815e-01,8.56823815e-01,6.65813127e-01,7.27822270e-01,7.88150007e-01,8.72684833e-01,8.30136776e-01,8.65282010e-01,8.41849916e-01,8.36873421e-01,8.24356699e-01,7.55823642e-01,6.22238670e-01,4.16502355e-01,1.98957978e-01,5.19266520e-02
9.0,45.0,10.0,180.0,1.0,MEAN,5.0,7.62710446e-01,7.62710446e-01,6.00507649e-01,6.59779024e-01,7.22048618e-01,8.27593672e-01,8.03463524e-01,8.42590638e-01,8.21219541e-01,8.17065944e-01,8.01265280e-01,7.25978962e-01,5.68148088e-01,3.78392254e-01,1.82990279e-01,4.85887383e-02
9.0,45.0,20.0,180.0,1.0,MEAN,5.0,6.34042492e-01,6.34042492e-01,5.12783983e-01,5.69497209e-01,6.35349600e-01,7.71522549e-01,7.71528402e-01,8.13582004e-01,7.92080269e-01,7.86986622e-01,7.63546960e-01,6.76186452e-01,4.82812095e-01,3.18512176e-01,1.57273079e-01,4.29953596e-02
9.0,45.0,50.0,180.0,1.0,MEAN,5.0,4.35087919e-01,4.35087919e-01,3.79159213e-01,4.33778112e-01,5.05193965e-01,6.80849961e-01,7.05135020e-01,7.36691797e-01,7.04294873e-01,6.91241466e-01,6.49482777e-01,5.46062334e-01,3.21907010e-01,2.08330669e-01,1.07572777e-01,3.13082458e-02
9.0,45.0,100.0,180.0,1.0,MEAN,5.0,2.40194070e-01,2.40194070e-01,2.27152967e-01,2.65546294e-01,3.23817772e-01,4.84370154e-01,5.14739822e-01,5.28334894e-01,4.93903872e-01,4.79921842e-01,4.40052881e-01,3.60344363e-01,1.89801714e-01,1.24358771e-01,6.73074992e-02,2.09234267e-02
9.0,45.0,300.0,180.0,1.0,MEAN,5.0,1.39326401e-02,1.39326401e-02,1.17339205e-02,1.20426964e-02,1.51888161e-02,2.95634781e-02,3.92800568e-02,4.48173379e-02,4.43376554e-02,4.62942437e-02,4.55317832e-02,4.41735864e-02,3.64082720e-02,2.98436989e-02,1.77035162e-02,6.25715161e-03
9.0,45.0,1.0,360.0,1.0,MEAN,5.0,1.62105076e+00,1.62105076e+00,1.56014102e+00,1.92872064e+00,2.21100787e+00,2.82079792e+00,2.75361419e+00,2.72997830e+00,2.46741408e+00,2.21205990e+00,1.84527439e+00,1.31572917e+00,4.72410742e-01,2.83870837e-01,1.41462202e-01,3.87470943e-02
9.0,45.0,5.0,360.0,1.0,MEAN,5.0,1.41598777e+00,1.41598777e+00,1.37764036e+00,1.70669536e+00,1.96613875e+00,2.53093588e+00,2.47515344e+00,2.44585770e+00,2.20810817e+00,1.98339868e+00,1.65816528e+00,1.18791001e+00,4.32113010e-01,2.61230736e-01,1.31627757e-01,3.66160257e-02
9.0,45.0,10.0,360.0,1.0,MEAN,5.0,1.22130712e+00,1.22130712e+00,1.20465053e+00,1.49686724e+00,1.73420060e+00,2.25110448e+00,2.20098720e+00,2.16357702e+00,1.94860832e+00,1.75289601e+00,1.46806044e+00,1.05688196e+00,3.89955433e-01,2.37328039e-01,1.21063755e-01,3.42622993e-02
9.0,45.0,20.0,360.0,1.0,MEAN,5.0,9.53765140e-01,9.53765140e-01,9.66237369e-01,1.20827326e+00,1.41347283e+00,1.85231939e+00,1.80133950e+00,1.74977616e+00,1.56628712e+00,1.41088445e+00,1.18366494e+00,8.58754215e-01,3.24535456e-01,1.99771188e-01,1.04049623e-01,3.03181340e-02
9.0,45.0,50.0,360.0,1.0,MEAN,5.0,5.53531891e-01,5.53531891e-01,5.98641458e-01,7.60487778e-01,9.06317725e-01,1.18558384e+00,1.12285463e+00,1.05699306e+00,9.29780021e-01,8.38388863e-01,7.03526459e-01,5.18618924e-01,2.06973068e-01,1.30665225e-01,7.11686134e-02,2.20769776e-02
9.0,45.0,100.0,360.0,1.0,MEAN,5.0,2.40042036e-01,2.40042036e-01,2.70988623e-01,3.42587416e-01,4.14428566e-01,5.47932823e-01,5.18656687e-01,4.83030938e-01,4.23844814e-01,3.87899946e-01,3.30955953e-01,2.55441975e-01,1.16695785e-01,7.79979580e-02,4.45296803e-02,1.47541330e-02
9.0,45.0,300.0,360.0,1.0,MEAN,5.0,1.05784538e-02,1.05784538e-02,9.73984834e-03,1.03605212e-02,1.26303899e-02,2.13240481e-02,2.60356891e-02,2.79367142e-02,2.67912386e-02,2.71038149e-02,2.57661116e-02,2.49859802e-02,2.16252248e-02,1.87180009e-02,1.17123935e-02,4.41222407e-03
9.0,45.0,1.0,570.0,1.0,MEAN,5.0,2.14386776e+00,2.14386776e+00,2.39630758e+00,3.20703709e+00,3.79888453e+00,5.12900787e+00,4.93407087e+00,3.74538058e+00,2.73558054e+00,2.12112512e+00,1.55816513e+00,1.03117954e+00,3.41378830e-01,2.08357234e-01,1.07571021e-01,3.07365184e-02
9.0,45.0,5.0,570.0,1.0,MEAN,5.0,1.82812420e+00,1.82812420e+00,2.06482330e+00,2.76430063e+00,3.27865387e+00,4.38848767e+00,4.17919236e+00,3.20220975e+00,2.36681801e+00,1.85525506e+00,1.37665577e+00,9.20736209e-01,3.11729270e-01,1.91739716e-01,1.00092689e-01,2.90460270e-02
9.0,45.0,10.0,570.0,1.0,MEAN,5.0,1.53176002e+00,1.53176002e+00,1.75218760e+00,2.34747131e+00,2.78803717e+00,3.68948027e+00,3.46955214e+00,2.68496922e+00,2.00991974e+00,1.59413410e+00,1.19569296e+00,8.08978570e-01,2.80777977e-01,1.74195470e-01,9.20595862e-02,2.71789101e-02
9.0,45.0,20.0,570.0,1.0,MEAN,5.0,1.13415553e+00,1.13415553e+00,1.32786506e+00,1.78220971e+00,2.12090133e+00,2.74335355e+00,2.52120140e+00,1.98193717e+00,1.51384089e+00,1.22369076e+00,9.33562129e-01,6.43680301e-01,2.32925504e-01,1.46629265e-01,7.91216595e-02,2.40501617e-02
9.0,45.0,50.0,570.0,1.0,MEAN,5.0,5.83507677e-01,5.83507677e-01,7.17694401e-01,9.66590194e-01,1.15311848e+00,1.41065758e+00,1.23838217e+00,1.00221366e+00,7.93256918e-01,6.64496976e-01,5.22211554e-01,3.73701502e-01,1.47655502e-01,9.59064522e-02,5.41182047e-02,1.75127823e-02
9.0,45.0,100.0,570.0,1.0,MEAN,5.0,2.21860460e-01,2.21860460e-01,2.75884888e-01,3.63408443e-01,4.33604302e-01,5.21172065e-01,4.58926817e-01,3.90967742e-01,3.24307657e-01,2.84447860e-01,2.33239855e-01,1.77988975e-01,8.28250585e-02,5.72494130e-02,3.38613644e-02,1.17038630e-02
9.0,45.0,300.0,570.0,1.0,MEAN,5.0,8.76856658e-03,8.76856658e-03,8.54675210e-03,9.30099498e-03,1.10821993e-02,1.70364026e-02,1.96871891e-02,2.02712216e-02,1.90375202e-02,1.88616150e-02,1.75394136e-02,1.70250319e-02,1.52961545e-02,1.37387515e-02,8.90636588e-03,3.50004069e-03
9.0,45.0,1.0,850.0,1.0,MEAN,5.0,2.57248765e+00,2.57248765e+00,3.26847469e+00,4.66465971e+00,5.63392518e+00,6.40109129e+00,4.04333824e+00,2.82216000e+00,2.02683579e+00,1.54455555e+00,1.11379490e+00,7.38066095e-01,2.52589675e-01,1.59225794e-01,8.47740682e-02,2.51297670e-02
9.0,45.0,5.0,850.0,1.0,MEAN,5.0,2.14023516e+00,2.14023516e+00,2.74317150e+00,3.90794367e+00,4.70929478e+00,5.30675339e+00,3.41097300e+00,2.41287850e+00,1.75361368e+00,1.35095496e+00,9.84049859e-01,6.59016351e-01,2.30651664e-01,1.46526751e-01,7.88805793e-02,2.37476438e-02
9.0,45.0,10.0,850.0,1.0,MEAN,5.0,1.74315079e+00,1.74315079e+00,2.25689558e+00,3.20919427e+00,3.85709325e+00,4.30375498e+00,2.81898113e+00,2.02313559e+00,1.48918199e+00,1.16081256e+00,8.54695494e-01,5.79025893e-01,2.07750486e-01,1.33119506e-01,7.25498891e-02,2.22211139e-02
9.0,45.0,20.0,850.0,1.0,MEAN,5.0,1.22926928e+00,1.22926928e+00,1.61895808e+00,2.29498690e+00,2.74568371e+00,3.01048443e+00,2.03307427e+00,1.49339798e+00,1.12162915e+00,8.91064061e-01,6.67321272e-01,4.60713763e-01,1.72343954e-01,1.12053519e-01,6.23538282e-02,1.96630910e-02
9.0,45.0,50.0,850.0,1.0,MEAN,5.0,5.74322269e-01,5.74322269e-01,7.79636581e-01,1.09634879e+00,1.29952291e+00,1.37602090e+00,9.84726232e-01,7.55172200e-01,5.87736859e-01,4.83871737e-01,3.73283007e-01,2.67476610e-01,1.09251811e-01,7.32913408e-02,4.26492222e-02,1.43182169e-02
9.0,45.0,100.0,850.0,1.0,MEAN,5.0,2.00061015e-01,2.00061015e-01,2.67522215e-01,3.63224169e-01,4.26830722e-01,4.58390488e-01,3.60657435e-01,2.94595835e-01,2.40284779e-01,2.07128527e-01,1.66722612e-01,1.27395495e-01,6.12831048e-02,4.37497806e-02,2.66853061e-02,9.56892204e-03
9.0,45.0,300.0,850.0,1.0,MEAN,5.0,7.43524247e-03,7.43524247e-03,7.60948227e-03,8.44397376e-03,9.86164875e-03,1.39609635e-02,1.53520713e-02,1.52744506e-02,1.41052061e-02,1.37346034e-02,1.25373807e-02,1.21856557e-02,1.13177806e-02,1.04991009e-02,7.01888726e-03,2.86158652e-03
9.0,45.0,1.0,1200.0,1.0,MEAN,5.0,2.43677050e+00,2.43677050e+00,3.81305227e+00,5.77527612e+00,6.68791619e+00,5.89591604e+00,3.65385345e+00,2.51531210e+00,1.79412672e+00,1.35760949e+00,9.71637834e-01,6.44207763e-01,2.23465338e-01,1.42729045e-01,7.69478881e-02,2.31534440e-02
9.0,45.0,5.0,1200.0,1.0,MEAN,5.0,2.02503167e+00,2.02503167e+00,3.15128851e+00,4.74664087e+00,5.49673050e+00,4.88794348e+00,3.08240239e+00,2.15053097e+00,1.55227433e+00,1.18744144e+00,8.58452553e-01,5.75210611e-01,2.04056844e-01,1.31345699e-01,7.15984748e-02,2.18800175e-02
9.0,45.0,10.0,1200.0,1.0,MEAN,5.0,1.64722656e+00,1.64722656e+00,2.54764398e+00,3.81387105e+00,4.41655939e+00,3.96410188e+00,2.54743563e+00,1.80316404e+00,1.31820309e+00,1.02031302e+00,7.45608082e-01,5.05392373e-01,1.83796240e-01,1.19327525e-01,6.58522218e-02,2.04735411e-02
9.0,45.0,20.0,1200.0,1.0,MEAN,5.0,1.15917218e+00,1.15917218e+00,1.77423878e+00,2.62856095e+00,3.04394023e+00,2.77289647e+00,1.83723324e+00,1.33102376e+00,9.92850456e-01,7.83213670e-01,5.82149008e-01,4.02125751e-01,1.52472186e-01,1.00444101e-01,5.65974418e-02,1.81166931e-02
9.0,45.0,50.0,1200.0,1.0,MEAN,5.0,5.39453353e-01,5.39453353e-01,8.07435060e-01,1.16977726e+00,1.35463173e+00,1.26742509e+00,8.89869985e-01,6.73063814e-01,5.20256455e-01,4.25306076e-01,3.25639750e-01,2.33462166e-01,9.66547537e-02,6.56979176e-02,3.87119274e-02,1.31921651e-02
9.0,45.0,100.0,1200.0,1.0,MEAN,5.0,1.87298359e-01,1.87298359e-01,2.63775892e-01,3.64270985e-01,4.21835038e-01,4.22214230e-01,3.25916195e-01,2.62565010e-01,2.12696729e-01,1.82058621e-01,1.45443293e-01,1.11194874e-01,5.42169815e-02,3.92170404e-02,2.42217696e-02,8.81637704e-03
9.0,45.0,300.0,1200.0,1.0,MEAN,5.0,6.94588507e-03,6.94588507e-03,7.25739747e-03,8.11880809e-03,9.40178565e-03,1.28591618e-02,1.38732442e-02,1.36136896e-02,1.24857314e-02,1.20722287e-02,1.09371963e-02,1.06360312e-02,1.00128070e-02,9.41133096e-03,6.37091698e-03,2.63653791e-03
9.0,90.0,1.0,180.0,1.0,MEAN,5.0,1.41148478e+00,1.41148478e+00,1.04413012e+00,1.11048952e+00,1.16437289e+00,1.17079324e+00,1.07597807e+00,1.12398455e+00,1.10412296e+00,1.11609928e+00,1.11988440e+00,1.06450075e+00,9.56491458e-01,5.77095282e-01,2.18688486e-01,4.19467915e-02
9.0,90.0,5.0,180.0,1.0,MEAN,5.0,1.23959083e+00,1.23959083e+00,9.21832609e-01,9.81499848e-01,1.03597094e+00,1.06960095e+00,1.00373858e+00,1.05896147e+00,1.04647651e+00,1.06251895e+00,1.06666251e+00,1.00902458e+00,8.81437770e-01,5.31069084e-01,2.03485273e-01,3.96397413e-02
9.0,90.0,10.0,180.0,1.0,MEAN,5.0,1.08040325e+00,1.08040325e+00,8.09589547e-01,8.63890779e-01,9.19389675e-01,9.79093143e-01,9.39781892e-01,1.00111022e+00,9.94368807e-01,1.01328201e+00,1.01606893e+00,9.54033105e-01,8.02878457e-01,4.82476091e-01,1.87154229e-01,3.70916465e-02
9.0,90.0,20.0,180.0,1.0,MEAN,5.0,8.70455806e-01,8.70455806e-01,6.63712912e-01,7.12610149e-01,7.70648019e-01,8.67375231e-01,8.62753624e-01,9.30542955e-01,9.28466978e-01,9.48816777e-01,9.45596817e-01,8.72565865e-01,6.80388542e-01,4.06124883e-01,1.60851833e-01,3.28217759e-02
9.0,90.0,50.0,180.0,1.0,MEAN,5.0,5.79504160e-01,5.79504160e-01,4.68085105e-01,5.14338010e-01,5.79701931e-01,7.35015102e-01,7.73330264e-01,8.38478872e-01,8.28356447e-01,8.39726753e-01,8.12259374e-01,7.11106186e-01,4.54270992e-01,2.65635899e-01,1.10020600e-01,2.39000728e-02
9.0,90.0,100.0,180.0,1.0,MEAN,5.0,3.40277162e-01,3.40277162e-01,2.97863511e-01,3.35649514e-01,4.00190400e-01,5.90099065e-01,6.50487303e-01,6.94195737e-01,6.66577292e-01,6.63258374e-01,6.17399593e-01,5.14280616e-01,2.71625325e-01,1.58565967e-01,6.88390837e-02,1.59725149e-02
9.0,90.0,300.0,180.0,1.0,MEAN,5.0,2.45619352e-02,2.45619352e-02,2.05093563e-02,2.09728346e-02,2.64245542e-02,5.14104831e-02,6.83635827e-02,7.79499803e-02,7.66292363e-02,7.98035074e-02,7.72480870e-02,7.31344402e-02,5.33005098e-02,3.80527641e-02,1.81063603e-02,4.77658123e-03
9.0,90.0,1.0,360.0,1.0,MEAN,5.0,2.54139312e+00,2.54139312e+00,2.34480870e+00,2.84099602e+00,3.21216437e+00,4.05736538e+00,4.10098459e+00,4.23308632e+00,3.93095945e+00,3.59797671e+00,3.01486437e+00,2.12797635e+00,6.89123932e-01,3.61954797e-01,1.44681179e-01,2.95787372e-02
9.0,90.0,5.0,360.0,1.0,MEAN,5.0,2.19559722e+00,2.19559722e+00,2.03847905e+00,2.47023526e+00,2.80421392e+00,3.58092140e+00,3.64339338e+00,3.76306699e+00,3.49951252e+00,3.21429832e+00,2.70270435e+00,1.91832524e+00,6.30193217e-01,3.33087115e-01,1.34622951e-01,2.79519232e-02
9.0,90.0,10.0,360.0,1.0,MEAN,5.0,1.87337874e+00,1.87337874e+00,1.75452210e+00,2.12814081e+00,2.42768871e+00,3.13543434e+00,3.20630279e+00,3.30709638e+00,3.07538687e+00,2.83275754e+00,2.38858048e+00,1.70482440e+00,5.68613413e-01,3.02609536e-01,1.23818565e-01,2.61551367e-02
9.0,90.0,20.0,360.0,1.0,MEAN,5.0,1.44407690e+00,1.44407690e+00,1.37846056e+00,1.67772616e+00,1.93135094e+00,2.53546847e+00,2.59971205e+00,2.66228035e+00,2.46634501e+00,2.27729828e+00,1.92476430e+00,1.38484176e+00,4.73200977e-01,2.54721974e-01,1.06417276e-01,2.31442418e-02
9.0,90.0,50.0,360.0,1.0,MEAN,5.0,8.40859927e-01,8.40859927e-01,8.50035227e-01,1.04881565e+00,1.23284227e+00,1.64417007e+00,1.65398330e+00,1.63968108e+00,1.48739194e+00,1.37011207e+00,1.15419683e+00,8.41323977e-01,3.02059475e-01,1.66607129e-01,7.27880577e-02,1.68531120e-02
9.0,90.0,100.0,360.0,1.0,MEAN,5.0,3.86827821e-01,3.86827821e-01,4.14325866e-01,5.12614403e-01,6.15986331e-01,8.36663354e-01,8.26719152e-01,7.94222937e-01,7.07019466e-01,6.53648907e-01,5.54404955e-01,4.20074220e-01,1.70662865e-01,9.94527490e-02,4.55429547e-02,1.12630026e-02
9.0,90.0,300.0,360.0,1.0,MEAN,5.0,1.88709393e-02,1.88709393e-02,1.73115701e-02,1.83880803e-02,2.24121774e-02,3.77761059e-02,4.60521626e-02,4.92895977e-02,4.69023073e-02,4.72714496e-02,4.41631926e-02,4.17025799e-02,3.16977422e-02,2.38667356e-02,1.19789094e-02,3.36820138e-03
9.0,90.0,1.0,570.0,1.0,MEAN,5.0,3.57869488e+00,3.57869488e+00,3.83172116e+00,5.04720876e+00,5.95414174e+00,8.37492720e+00,8.67436271e+00,6.63277478e+00,4.80109337e+00,3.70597605e+00,2.67382206e+00,1.72237359e+00,5.00442546e-01,2.65669771e-01,1.10018803e-01,2.34636279e-02
9.0,90.0,5.0,570.0,1.0,MEAN,5.0,3.03779657e+00,3.03779657e+00,3.27459206e+00,4.30916042e+00,5.08993647e+00,7.12987853e+00,7.34349269e+00,5.67086192e+00,4.15389498e+00,3.24145462e+00,2.36235075e+00,1.53790069e+00,4.56977925e-01,2.44481296e-01,1.02370302e-01,2.21731414e-02
9.0,90.0,10.0,570.0,1.0,MEAN,5.0,2.53532592e+00,2.53532592e+00,2.75772683e+00,3.62704456e+00,4.29049614e+00,5.96980089e+00,6.09439903e+00,4.75486957e+00,3.52751900e+00,2.78523069e+00,2.05181732e+00,1.35123251e+00,4.11605036e-01,2.22111178e-01,9.41544052e-02,2.07478227e-02
9.0,90.0,20.0,570.0,1.0,MEAN,5.0,1.87119751e+00,1.87119751e+00,2.07377904e+00,2.72829392e+00,3.23534878e+00,4.42790134e+00,4.42856535e+00,3.50985504e+00,2.65687350e+00,2.13800148e+00,1.60199902e+00,1.07513571e+00,3.41455949e-01,1.86962375e-01,8.09220756e-02,1.83594003e-02
9.0,90.0,50.0,570.0,1.0,MEAN,5.0,9.71823320e-01,9.71823320e-01,1.13226532e+00,1.49549926e+00,1.78116408e+00,2.30938379e+00,2.18027861e+00,1.77484166e+00,1.39220925e+00,1.16099227e+00,8.96118610e-01,6.24191589e-01,2.16454827e-01,1.22287308e-01,5.53496663e-02,1.33688989e-02
9.0,90.0,100.0,570.0,1.0,MEAN,5.0,3.81552387e-01,3.81552387e-01,4.58256602e-01,5.96180338e-01,7.11486383e-01,8.87311050e-01,8.11961769e-01,6.92373157e-01,5.69177664e-01,4.96980091e-01,4.00241192e-01,2.97294019e-01,1.21416970e-01,7.29969303e-02,3.46318809e-02,8.93448898e-03
9.0,90.0,300.0,570.0,1.0,MEAN,5.0,1.57051295e-02,1.57051295e-02,1.52779307e-02,1.66145540e-02,1.97977656e-02,3.03698239e-02,3.50126123e-02,3.58987409e-02,3.34118886e-02,3.29545357e-02,3.00977542e-02,2.84368183e-02,2.24233193e-02,1.75178510e-02,9.10903054e-03,2.67185929e-03
9.0,90.0,1.0,850.0,1.0,MEAN,5.0,4.60230922e+00,4.60230922e+00,5.61278285e+00,7.92616552e+00,9.63310562e+00,1.14383128e+01,7.19272894e+00,4.99782365e+00,3.55720760e+00,2.69860832e+00,1.91127969e+00,1.23278779e+00,3.70282540e-01,2.03023814e-01,8.67031050e-02,1.91835488e-02
9.0,90.0,5.0,850.0,1.0,MEAN,5.0,3.82844595e+00,3.82844595e+00,4.69969878e+00,6.62059810e+00,8.03187915e+00,9.48280572e+00,6.06780901e+00,4.27301827e+00,3.07768786e+00,2.36035427e+00,1.68863631e+00,1.10075143e+00,3.38122624e-01,1.86831663e-01,8.06755095e-02,1.81284643e-02
9.0,90.0,10.0,850.0,1.0,MEAN,5.0,3.11784210e+00,3.11784210e+00,3.85946938e+00,5.42384895e+00,6.56552094e+00,7.69051608e+00,5.01470962e+00,3.58281419e+00,2.61359578e+00,2.02814228e+00,1.46666333e+00,9.67143805e-01,3.04550761e-01,1.69736505e-01,7.42007643e-02,1.69631427e-02
9.0,90.0,20.0,850.0,1.0,MEAN,5.0,2.19870776e+00,2.19870776e+00,2.76597381e+00,3.87355840e+00,4.66943839e+00,5.37952998e+00,3.61665319e+00,2.64469051e+00,1.96852047e+00,1.55684454e+00,1.14512788e+00,7.69527697e-01,2.52646736e-01,1.42875926e-01,6.37726917e-02,1.50104005e-02
9.0,90.0,50.0,850.0,1.0,MEAN,5.0,1.02792193e+00,1.02792193e+00,1.34189860e+00,1.86697511e+00,2.22842490e+00,2.45885534e+00,1.75173791e+00,1.33735064e+00,1.03151031e+00,8.45408434e-01,6.40556201e-01,4.46764730e-01,1.60157132e-01,9.34514891e-02,4.36197067e-02,1.09302332e-02
9.0,90.0,100.0,850.0,1.0,MEAN,5.0,3.58563154e-01,3.58563154e-01,4.69325883e-01,6.33398117e-01,7.47372527e-01,8.19112482e-01,6.41576594e-01,5.21706082e-01,4.21712921e-01,3.61889713e-01,2.86097147e-01,2.12788003e-01,8.98376534e-02,5.57839725e-02,2.72925311e-02,7.30471887e-03
9.0,90.0,300.0,850.0,1.0,MEAN,5.0,1.33452272e-02,1.33452272e-02,1.36435784e-02,1.51352077e-02,1.76800520e-02,2.49472879e-02,2.73099308e-02,2.70498520e-02,2.47554077e-02,2.39967509e-02,2.15142313e-02,2.03536345e-02,1.65912425e-02,1.33870741e-02,7.17860227e-03,2.18447647e-03
9.0,90.0,1.0,1200.0,1.0,MEAN,5.0,4.37398108e+00,4.37398108e+00,6.84439445e+00,1.03665686e+01,1.20047493e+01,1.05355991e+01,6.49987112e+00,4.45442013e+00,3.14879046e+00,2.37198089e+00,1.66733719e+00,1.07601673e+00,3.27587867e-01,1.81989327e-01,7.86988399e-02,1.76748644e-02
9.0,90.0,5.0,1200.0,1.0,MEAN,5.0,3.63491360e+00,3.63491360e+00,5.65653446e+00,8.52017758e+00,9.86658169e+00,8.73442102e+00,5.48331195e+00,3.80842141e+00,2.72432629e+00,2.07466759e+00,1.47311047e+00,9.60771160e-01,2.99136085e-01,1.67474780e-01,7.32277005e-02,1.67027567e-02
9.0,90.0,10.0,1200.0,1.0,MEAN,5.0,2.95675682e+00,2.95675682e+00,4.57299798e+00,6.84586415e+00,7.92768429e+00,7.08357920e+00,4.53165502e+00,3.19326186e+00,2.31351847e+00,1.78266505e+00,1.27946859e+00,8.44154137e-01,2.69435157e-01,1.52150783e-01,6.73506914e-02,1.56290814e-02
9.0,90.0,20.0,1200.0,1.0,MEAN,5.0,2.08070361e+00,2.08070361e+00,3.18474262e+00,4.71824321e+00,5.46384528e+00,4.95497652e+00,3.26826992e+00,2.35713852e+00,1.74250682e+00,1.36841107e+00,9.98971693e-01,6.71668458e-01,2.23515820e-01,1.28073122e-01,5.78853185e-02,1.38299120e-02
9.0,90.0,50.0,1200.0,1.0,MEAN,5.0,9.68313905e-01,9.68313905e-01,1.44933865e+00,2.09973963e+00,2.43155174e+00,2.26480204e+00,1.58299732e+00,1.19194314e+00,9.13078515e-01,7.43083996e-01,5.58800045e-01,3.89950587e-01,1.41690541e-01,8.37693533e-02,3.95928187e-02,1.00706283e-02
9.0,90.0,100.0,1200.0,1.0,MEAN,5.0,3.36198866e-01,3.36198866e-01,4.73475349e-01,6.53863134e-01,7.57190090e-01,7.54467981e-01,5.79775104e-01,4.64982007e-01,3.73294386e-01,3.18088208e-01,2.49581689e-01,1.85728195e-01,7.94791061e-02,5.00044178e-02,2.47729367e-02,6.73024145e-03
9.0,90.0,300.0,1200.0,1.0,MEAN,5.0,1.24678011e-02,1.24678011e-02,1.30269630e-02,1.45731873e-02,1.68761205e-02,2.29784436e-02,2.46792326e-02,2.41087749e-02,2.19131410e-02,2.10922920e-02,1.87683039e-02,1.77653051e-02,1.46782231e-02,1.20000928e-02,6.51588742e-03,2.01267898e-03
9.0,135.0,1.0,180.0,1.0,MEAN,5.0,1.89263003e+00,1.89263003e+00,1.37432082e+00,1.44493307e+00,1.49746939e+00,1.45386637e+00,1.32261621e+00,1.38489961e+00,1.36584512e+00,1.39196744e+00,1.40344517e+00,1.34664427e+00,1.21430109e+00,6.78583398e-01,2.21993539e-01,3.50369054e-02
9.0,135.0,5.0,180.0,1.0,MEAN,5.0,1.64139564e+00,1.64139564e+00,1.19498993e+00,1.25580635e+00,1.30819779e+00,1.29958476e+00,1.20704002e+00,1.27803479e+00,1.26999381e+00,1.30203278e+00,1.31623219e+00,1.26094379e+00,1.11692594e+00,6.24463022e-01,2.06560559e-01,3.31098951e-02
